symbol,action,entry,exit,sl,tp,pnl_usd,pnl_cost,lot,regime,result,bars_held,open_time,close_time
BTCUSD,SELL,5002.28,4839.31527,5095.40964,4753.93429,162.96,133.94,0.01,TREND_UP,SL,5,2019-04-04 19:00:00,2019-04-05 00:00:00
BTCUSD,BUY,4987.85,5033.27599,4885.41143,5243.94643,45.43,44.54,0.01,TREND_DOWN,SL,5,2019-04-05 20:00:00,2019-04-06 01:00:00
BTCUSD,BUY,5258.85,5297.56853,5058.47286,5759.79286,38.72,37.45,0.01,TREND_UP,SL,35,2019-04-08 14:00:00,2019-04-10 01:00:00
BTCUSD,SELL,5078.77,4963.37723,5198.54429,4779.33429,115.39,114.13,0.01,TREND_DOWN,SL,4,2019-04-11 23:00:00,2019-04-12 03:00:00
BTCUSD,SELL,5039.48,4934.46693,5155.66714,4749.01214,105.01,104.12,0.01,TREND_DOWN,SL,3,2019-04-12 04:00:00,2019-04-12 07:00:00
BTCUSD,SELL,5029.73,5144.23429,5144.23429,4743.46929,-114.5,-115.37,0.01,TREND_DOWN,SL,17,2019-04-12 09:00:00,2019-04-13 02:00:00
BTCUSD,BUY,5152.98,5116.86857,5116.86857,5249.27714,-36.11,-36.22,0.01,TREND_UP,SL,3,2019-04-15 19:00:00,2019-04-15 22:00:00
BTCUSD,BUY,5213.23,5307.82804,5119.64714,5447.18714,94.6,94.49,0.01,TREND_UP,SL,16,2019-04-17 11:00:00,2019-04-18 03:00:00
BTCUSD,SELL,5440.23,5398.74887,5543.36143,5182.40143,41.48,40.85,0.01,TREND_DOWN,SL,11,2019-04-25 04:00:00,2019-04-25 15:00:00
BTCUSD,SELL,5148.19,5451.38,5208.51714,4997.37214,-303.19,-303.43,0.01,TREND_DOWN,SL,4,2019-04-29 22:00:00,2019-04-30 02:00:00
BTCUSD,BUY,5293.2,5342.35771,5244.92857,5413.87857,49.16,48.73,0.01,TREND_UP,SL,5,2019-05-01 18:00:00,2019-05-01 23:00:00
BTCUSD,BUY,5663.69,6059.40071,5505.40571,6059.40071,395.71,394.33,0.01,TREND_UP,TP,4,2019-05-03 22:00:00,2019-05-05 02:00:00
BTCUSD,BUY,6008.96,6263.37071,5907.19571,6263.37071,254.41,253.97,0.01,TREND_UP,TP,8,2019-05-09 18:00:00,2019-05-10 02:00:00
BTCUSD,BUY,6257.46,6400.44312,6133.62429,6567.04929,142.98,142.48,0.01,TREND_UP,SL,4,2019-05-10 18:00:00,2019-05-10 22:00:00
BTCUSD,BUY,6289.71,6928.56,6157.65286,6619.85286,638.85,638.19,0.01,TREND_UP,TP,1,2019-05-11 01:00:00,2019-05-12 02:00:00
BTCUSD,BUY,7976.67,8133.30086,7504.25429,9157.70929,156.63,155.96,0.01,TREND_UP,SL,29,2019-05-14 13:00:00,2019-05-15 18:00:00
BTCUSD,BUY,8022.55,8190.1375,7826.97786,8544.07571,167.59,166.91,0.01,RANGING,SL,3,2019-05-15 21:00:00,2019-05-16 00:00:00
BTCUSD,SELL,7130.2,7440.10286,7440.10286,6355.44286,-309.9,-331.59,0.01,TREND_DOWN,SL,2,2019-05-18 00:00:00,2019-05-18 02:00:00
BTCUSD,BUY,7882.45,8053.60567,7409.73286,9064.24286,171.16,156.66,0.01,TREND_DOWN,SL,14,2019-05-20 13:00:00,2019-05-21 03:00:00
BTCUSD,SELL,7629.7,7803.70429,7803.70429,7194.68929,-174.0,-183.67,0.01,TREND_DOWN,SL,3,2019-05-23 17:00:00,2019-05-23 20:00:00
BTCUSD,BUY,7841.95,7974.46003,7638.66,8350.175,132.51,122.81,0.01,TREND_DOWN,SL,5,2019-05-24 09:00:00,2019-05-24 14:00:00
BTCUSD,SELL,8304.37,8583.80857,8583.80857,7605.77357,-279.44,-293.95,0.01,TREND_DOWN,SL,14,2019-05-31 12:00:00,2019-06-01 02:00:00
BTCUSD,BUY,8584.37,8329.27429,8329.27429,9222.10929,-255.1,-264.84,0.01,TREND_UP,SL,2,2019-06-03 10:00:00,2019-06-03 12:00:00
BTCUSD,SELL,8004.62,7586.56171,8305.81143,7251.64143,418.06,403.6,0.01,TREND_DOWN,SL,5,2019-06-04 18:00:00,2019-06-04 23:00:00
BTCUSD,SELL,7664.74,7881.50571,7881.50571,7122.82571,-216.77,-231.23,0.01,TREND_DOWN,SL,1,2019-06-10 15:00:00,2019-06-10 16:00:00
BTCUSD,BUY,8113.24,8219.92958,7947.75286,8526.95786,106.69,92.19,0.01,TREND_UP,SL,2,2019-06-13 01:00:00,2019-06-13 03:00:00
BTCUSD,BUY,9188.75,9303.37382,8967.89429,9740.88929,114.62,113.96,0.01,TREND_UP,SL,5,2019-06-17 20:00:00,2019-06-18 01:00:00
BTCUSD,BUY,9269.74,9339.46837,9155.59143,9555.11143,69.73,69.37,0.01,TREND_UP,SL,4,2019-06-20 16:00:00,2019-06-20 20:00:00
BTCUSD,BUY,9764.25,9893.76977,9550.04286,10299.76786,129.52,129.07,0.01,TREND_UP,SL,6,2019-06-21 18:00:00,2019-06-22 00:00:00
BTCUSD,BUY,11323.26,11600.78267,11021.40286,12077.90286,277.52,277.05,0.01,TREND_UP,SL,7,2019-06-25 21:00:00,2019-06-26 04:00:00
BTCUSD,BUY,12889.95416,11983.75571,11983.75571,15153.44071,-906.2,-961.18,0.01,TREND_UP,SL,9,2019-06-27 04:00:00,2019-06-27 14:00:00
BTCUSD,SELL,11224.51,10906.6338,12311.50143,8507.03143,317.88,312.43,0.01,TREND_DOWN,SL,17,2019-06-28 06:00:00,2019-06-28 23:00:00
BTCUSD,BUY,11051.35,11298.47652,10457.75,12535.35,247.13,240.97,0.01,TREND_UP,SL,6,2019-07-03 13:00:00,2019-07-03 19:00:00
BTCUSD,BUY,11833.29,11605.46357,11605.46357,12440.82714,-227.83,-234.05,0.01,TREND_UP,SL,2,2019-07-04 23:00:00,2019-07-05 01:00:00
BTCUSD,SELL,11184.12,10941.34664,11622.68,10087.72,242.77,236.56,0.01,TREND_DOWN,SL,10,2019-07-05 16:00:00,2019-07-06 02:00:00
BTCUSD,SELL,11592.24,10998.22236,12129.30857,10249.56857,594.02,561.78,0.01,TREND_DOWN,SL,10,2019-07-11 16:00:00,2019-07-12 02:00:00
BTCUSD,SELL,10332.42,9460.16112,11077.17857,8470.52357,872.26,850.77,0.01,TREND_DOWN,SL,30,2019-07-15 14:00:00,2019-07-16 23:00:00
BTCUSD,SELL,9556.17,9343.79251,10151.40571,8068.08071,212.38,180.24,0.01,TREND_DOWN,SL,6,2019-07-17 10:00:00,2019-07-17 16:00:00
BTCUSD,SELL,9414.57,9801.00714,9801.00714,8448.47714,-386.44,-405.7,0.01,TREND_DOWN,SL,3,2019-07-17 17:00:00,2019-07-17 20:00:00
BTCUSD,BUY,9721.28,9375.66286,9375.66286,10585.32286,-345.62,-364.86,0.01,TREND_DOWN,SL,4,2019-07-18 13:00:00,2019-07-18 17:00:00
BTCUSD,BUY,10472.34,10645.39658,9945.54143,11789.33643,173.06,138.94,0.01,TREND_UP,SL,9,2019-07-19 09:00:00,2019-07-19 18:00:00
BTCUSD,SELL,9980.84,9888.02269,10234.68286,9346.23286,92.82,92.36,0.01,TREND_DOWN,SL,5,2019-07-23 21:00:00,2019-07-24 02:00:00
BTCUSD,SELL,9699.84,9551.0786,9909.84,9174.84,148.76,148.28,0.01,TREND_DOWN,SL,4,2019-07-24 18:00:00,2019-07-24 22:00:00
BTCUSD,SELL,9766.84,9684.76735,9974.66429,9247.27929,82.07,80.85,0.01,RANGING,SL,14,2019-07-26 12:00:00,2019-07-27 02:00:00
BTCUSD,SELL,9518.84,9402.9587,9638.59571,9199.49143,115.88,115.2,0.01,TREND_DOWN,SL,4,2019-07-29 18:00:00,2019-07-29 22:00:00
BTCUSD,BUY,11750.59,11857.0911,11488.01143,12407.03643,106.5,104.31,0.01,TREND_UP,SL,2,2019-08-06 00:00:00,2019-08-06 02:00:00
BTCUSD,SELL,11352.84,11283.65874,11511.55857,10956.04357,69.18,68.7,0.01,TREND_DOWN,SL,7,2019-08-12 19:00:00,2019-08-13 02:00:00
BTCUSD,SELL,9939.59,10415.01286,10415.01286,8751.03286,-475.42,-476.3,0.01,TREND_DOWN,SL,12,2019-08-15 14:00:00,2019-08-16 02:00:00
BTCUSD,BUY,10348.84,10681.469,10068.16214,11097.31429,332.63,331.72,0.01,TREND_UP,SL,9,2019-08-19 06:00:00,2019-08-19 15:00:00
BTCUSD,BUY,10693.34,10899.65361,10499.75714,11177.29714,206.31,203.83,0.01,TREND_UP,SL,5,2019-08-20 00:00:00,2019-08-20 05:00:00
BTCUSD,SELL,10118.09,9864.51957,10450.81,9286.29,253.57,251.07,0.01,TREND_DOWN,SL,6,2019-08-21 21:00:00,2019-08-22 03:00:00
BTCUSD,SELL,10056.02,9846.62474,10352.21857,9315.52357,209.4,207.73,0.01,TREND_DOWN,SL,4,2019-08-22 03:00:00,2019-08-22 07:00:00
BTCUSD,BUY,10136.84,10407.52561,9903.49286,10720.20786,270.69,269.76,0.01,TREND_DOWN,SL,17,2019-08-23 02:00:00,2019-08-23 19:00:00
BTCUSD,SELL,10147.81,10072.67032,10298.44,9771.235,75.14,74.87,0.01,TREND_DOWN,SL,2,2019-08-28 00:00:00,2019-08-28 02:00:00
BTCUSD,SELL,9480.84,9661.82857,9661.82857,9028.36857,-180.99,-181.96,0.01,TREND_DOWN,SL,3,2019-08-29 23:00:00,2019-08-30 02:00:00
BTCUSD,BUY,10357.34,10570.61438,10127.40429,10932.17929,213.27,211.33,0.01,TREND_UP,SL,5,2019-09-03 13:00:00,2019-09-03 18:00:00
BTCUSD,SELL,10247.43,10463.20429,10463.20429,9707.99429,-215.77,-216.93,0.01,TREND_DOWN,SL,1,2019-09-09 15:00:00,2019-09-09 16:00:00
BTCUSD,SELL,10026.84,10155.13393,10155.13393,9684.72286,-128.29,-128.48,0.01,TREND_DOWN,SL,8,2019-09-11 18:00:00,2019-09-12 02:00:00
BTCUSD,BUY,10351.45,10168.11429,10168.11429,10809.78929,-183.34,-186.3,0.01,TREND_UP,SL,19,2019-09-13 06:00:00,2019-09-14 01:00:00
BTCUSD,SELL,10199.23,10310.23286,10310.23286,9921.72286,-111.0,-115.74,0.01,TREND_DOWN,SL,1,2019-09-17 01:00:00,2019-09-17 02:00:00
BTCUSD,BUY,10211.09,10146.55786,10146.55786,10383.17571,-64.53,-67.43,0.01,TREND_DOWN,SL,7,2019-09-17 19:00:00,2019-09-18 02:00:00
BTCUSD,SELL,9883.84,10046.01857,10046.01857,9478.39357,-162.18,-164.4,0.01,TREND_DOWN,SL,1,2019-09-19 20:00:00,2019-09-19 21:00:00
BTCUSD,BUY,10160.34,9961.28286,9961.28286,10657.98286,-199.06,-200.73,0.01,TREND_DOWN,SL,16,2019-09-20 10:00:00,2019-09-21 02:00:00
BTCUSD,SELL,9898.79,9797.96496,10035.01714,9558.22214,100.83,97.84,0.01,TREND_DOWN,SL,3,2019-09-23 19:00:00,2019-09-23 22:00:00
BTCUSD,SELL,9721.62,9596.24679,9878.85286,9328.53786,125.37,124.26,0.01,TREND_DOWN,SL,8,2019-09-24 11:00:00,2019-09-24 19:00:00
BTCUSD,SELL,8337.88,8231.32141,8574.25714,7746.93714,106.56,102.23,0.01,TREND_DOWN,SL,3,2019-09-25 23:00:00,2019-09-26 02:00:00
BTCUSD,SELL,7989.29,7900.13029,8293.29857,7229.26857,89.16,85.3,0.01,TREND_DOWN,SL,12,2019-09-27 09:00:00,2019-09-27 21:00:00
BTCUSD,BUY,8219.02,8433.21174,7988.58857,8795.09857,214.19,211.59,0.01,TREND_UP,SL,4,2019-10-01 05:00:00,2019-10-01 09:00:00
BTCUSD,BUY,8394.11,8187.12143,8187.12143,8911.58143,-206.99,-209.55,0.01,TREND_UP,SL,13,2019-10-01 13:00:00,2019-10-02 02:00:00
BTCUSD,SELL,8226.01,8346.58286,8346.58286,7924.57786,-120.57,-124.06,0.01,TREND_DOWN,SL,5,2019-10-02 21:00:00,2019-10-03 02:00:00
BTCUSD,BUY,8234.78,8292.50536,8087.81714,8602.18714,57.73,56.25,0.01,TREND_UP,SL,17,2019-10-08 09:00:00,2019-10-09 02:00:00
BTCUSD,BUY,8563.71,8620.74272,8373.38857,9039.51357,57.03,55.47,0.01,TREND_UP,SL,5,2019-10-10 08:00:00,2019-10-10 13:00:00
BTCUSD,SELL,8345.56,8209.63296,8471.93143,8029.63143,135.93,128.94,0.01,TREND_DOWN,SL,4,2019-10-12 00:00:00,2019-10-14 02:00:00
BTCUSD,SELL,8284.59,8240.18196,8488.08429,7775.85429,44.41,42.77,0.01,TREND_DOWN,SL,19,2019-10-14 03:00:00,2019-10-14 22:00:00
BTCUSD,SELL,8141.08,8110.2955,8226.73286,7926.94786,30.78,29.6,0.01,TREND_DOWN,SL,2,2019-10-16 14:00:00,2019-10-16 16:00:00
BTCUSD,SELL,7949.59,8044.38857,8044.38857,7712.59357,-94.8,-99.09,0.01,TREND_DOWN,SL,2,2019-10-19 00:00:00,2019-10-19 02:00:00
BTCUSD,BUY,8206.52,8258.68043,8062.15571,8567.43071,52.16,50.66,0.01,TREND_UP,SL,3,2019-10-21 14:00:00,2019-10-21 17:00:00
BTCUSD,SELL,7432.56,7548.17286,7548.17286,7143.52786,-115.61,-115.74,0.01,TREND_DOWN,SL,26,2019-10-24 12:00:00,2019-10-25 15:00:00
BTCUSD,BUY,9365.1,9480.06747,8869.56714,10603.93214,114.97,112.65,0.01,TREND_UP,SL,29,2019-10-28 12:00:00,2019-10-29 17:00:00
BTCUSD,SELL,9118.1,9327.28571,9327.28571,8595.13571,-209.19,-211.15,0.01,TREND_DOWN,SL,4,2019-10-30 21:00:00,2019-10-31 01:00:00
BTCUSD,BUY,9394.1,9220.96,9220.96,9826.95,-173.14,-174.6,0.01,TREND_UP,SL,3,2019-11-05 07:00:00,2019-11-05 10:00:00
BTCUSD,SELL,9191.6,9103.19749,9299.79429,8921.11429,88.4,87.08,0.01,TREND_DOWN,SL,3,2019-11-07 22:00:00,2019-11-08 01:00:00
BTCUSD,SELL,8859.1,9062.21571,9062.21571,8351.31071,-203.12,-207.45,0.01,TREND_DOWN,SL,2,2019-11-09 00:00:00,2019-11-10 01:00:00
BTCUSD,SELL,8758.6,8640.66046,8922.93,8347.775,117.94,117.45,0.01,TREND_DOWN,SL,5,2019-11-11 21:00:00,2019-11-12 02:00:00
BTCUSD,SELL,8627.6,8586.80778,8722.88571,8389.38571,40.79,40.23,0.01,TREND_DOWN,SL,3,2019-11-14 22:00:00,2019-11-15 01:00:00
BTCUSD,SELL,7676.6,7459.49112,7845.21571,7255.06071,217.11,215.21,0.01,TREND_DOWN,SL,7,2019-11-22 03:00:00,2019-11-22 10:00:00
BTCUSD,BUY,7119.1,7227.3676,6817.02,7874.3,108.27,105.45,0.01,TREND_DOWN,SL,7,2019-11-26 02:00:00,2019-11-26 09:00:00
BTCUSD,BUY,7157.6,7237.28055,6928.25143,7730.97143,79.68,76.87,0.01,TREND_UP,SL,16,2019-11-26 09:00:00,2019-11-27 01:00:00
BTCUSD,BUY,7499.6,7602.77306,7273.63571,8064.51071,103.17,102.3,0.01,TREND_UP,SL,13,2019-11-28 06:00:00,2019-11-28 19:00:00
BTCUSD,BUY,7705.6,7528.10429,7528.10429,8149.33929,-177.5,-180.38,0.01,TREND_UP,SL,1,2019-11-30 00:00:00,2019-11-30 01:00:00
BTCUSD,SELL,7314.5,7249.7601,7473.88143,6916.04643,64.74,62.44,0.01,TREND_DOWN,SL,23,2019-12-02 15:00:00,2019-12-03 14:00:00
BTCUSD,SELL,7334.74,7263.62074,7452.71571,7039.80071,71.12,67.52,0.01,TREND_DOWN,SL,5,2019-12-10 13:00:00,2019-12-10 18:00:00
BTCUSD,SELL,7204.16,7146.1278,7305.28714,6951.34214,58.03,54.49,0.01,TREND_DOWN,SL,10,2019-12-11 09:00:00,2019-12-11 19:00:00
BTCUSD,SELL,7076.1,7042.76017,7181.39,6812.875,33.34,30.4,0.01,TREND_DOWN,SL,7,2019-12-16 14:00:00,2019-12-16 21:00:00
BTCUSD,SELL,6872.29,6847.08128,6972.10571,6622.75071,25.21,24.65,0.01,TREND_DOWN,SL,4,2019-12-17 12:00:00,2019-12-17 16:00:00
BTCUSD,BUY,7128.79,7197.19723,6881.21429,7747.72929,68.41,66.92,0.01,TREND_UP,SL,19,2019-12-19 09:00:00,2019-12-20 04:00:00
BTCUSD,BUY,7483.79,7550.6298,7256.32143,8052.46143,66.84,64.82,0.01,TREND_UP,SL,8,2019-12-23 09:00:00,2019-12-23 17:00:00
BTCUSD,BUY,7520.04,7383.86143,7383.86143,7860.48643,-136.18,-138.71,0.01,TREND_UP,SL,1,2019-12-23 19:00:00,2019-12-23 20:00:00
BTCUSD,SELL,7358.29,7278.59305,7511.56286,6975.10786,79.7,77.68,0.01,TREND_UP,SL,5,2019-12-24 14:00:00,2019-12-24 19:00:00
BTCUSD,SELL,7195.79,7250.29,7250.29,7059.54,-54.5,-57.08,0.01,TREND_DOWN,SL,4,2019-12-26 15:00:00,2019-12-26 19:00:00
BTCUSD,SELL,7169.79,7245.75429,7245.75429,6967.21857,-75.96,-77.98,0.01,TREND_DOWN,SL,3,2019-12-27 16:00:00,2019-12-27 19:00:00
BTCUSD,BUY,7359.79,7220.18,7220.18,7708.815,-139.61,-141.64,0.01,TREND_UP,SL,9,2019-12-30 10:00:00,2019-12-30 19:00:00
BTCUSD,SELL,7214.29,7164.58974,7314.97571,6962.57571,49.7,47.68,0.01,RANGING,SL,12,2019-12-31 07:00:00,2019-12-31 19:00:00
BTCUSD,BUY,7307.17,7449.98623,7157.40714,7681.57714,142.82,140.23,0.01,TREND_UP,SL,4,2020-01-03 23:00:00,2020-01-06 01:00:00
BTCUSD,BUY,7519.76,7579.06949,7401.52571,7815.34571,59.31,57.65,0.01,TREND_UP,SL,9,2020-01-06 16:00:00,2020-01-07 01:00:00
BTCUSD,BUY,7843.95,8099.16623,7717.92429,8159.01429,255.22,253.46,0.01,TREND_UP,SL,6,2020-01-07 16:00:00,2020-01-07 22:00:00
BTCUSD,BUY,8299.34143,7994.04286,7994.04286,9062.54786,-305.3,-307.45,0.01,TREND_UP,SL,10,2020-01-08 12:00:00,2020-01-08 22:00:00
BTCUSD,BUY,8105.79,8158.16388,7855.39286,8731.78286,52.37,49.37,0.01,TREND_UP,SL,20,2020-01-13 05:00:00,2020-01-14 01:00:00
BTCUSD,SELL,8666.41,8804.28286,8804.28286,8321.72786,-137.87,-139.41,0.01,TREND_DOWN,SL,4,2020-01-16 21:00:00,2020-01-17 01:00:00
BTCUSD,SELL,8651.29,8771.71857,8771.71857,8350.21857,-120.43,-121.96,0.01,TREND_DOWN,SL,8,2020-01-20 17:00:00,2020-01-21 01:00:00
BTCUSD,SELL,8347.79,8497.38429,8497.38429,7973.80429,-149.59,-151.86,0.01,TREND_DOWN,SL,2,2020-01-23 23:00:00,2020-01-24 01:00:00
BTCUSD,BUY,9005.29,9125.70503,8786.56571,9552.10071,120.42,118.82,0.01,TREND_UP,SL,9,2020-01-28 09:00:00,2020-01-28 18:00:00
BTCUSD,BUY,9338.28,9177.61143,9177.61143,9739.95143,-160.67,-162.69,0.01,TREND_UP,SL,6,2020-01-29 19:00:00,2020-01-30 01:00:00
BTCUSD,SELL,9314.28,9457.53857,9457.53857,8956.13357,-143.26,-145.31,0.01,TREND_UP,SL,7,2020-01-31 18:00:00,2020-02-01 01:00:00
BTCUSD,BUY,9542.78,9636.21894,9340.27143,10049.05143,93.44,91.84,0.01,TREND_UP,SL,10,2020-02-06 03:00:00,2020-02-06 13:00:00
BTCUSD,SELL,9843.28,9995.06429,9995.06429,9463.81929,-151.78,-154.8,0.01,TREND_UP,SL,2,2020-02-10 23:00:00,2020-02-11 01:00:00
BTCUSD,BUY,10301.78,10387.50806,10091.71143,10826.95143,85.73,83.76,0.01,TREND_UP,SL,7,2020-02-12 11:00:00,2020-02-12 18:00:00
BTCUSD,SELL,9602.79,9548.69816,9738.29,9264.04,54.09,51.99,0.01,TREND_DOWN,SL,2,2020-02-20 17:00:00,2020-02-20 19:00:00
BTCUSD,SELL,9553.29,9371.49982,9741.62429,9082.45429,181.79,179.72,0.01,TREND_DOWN,SL,7,2020-02-25 11:00:00,2020-02-25 18:00:00
BTCUSD,SELL,9177.79,9020.8776,9471.24,8444.165,156.91,153.88,0.01,TREND_DOWN,SL,5,2020-02-26 11:00:00,2020-02-26 16:00:00
BTCUSD,SELL,8804.29,8484.83779,9061.56714,8161.09714,319.45,316.39,0.01,TREND_DOWN,SL,17,2020-02-27 09:00:00,2020-02-28 02:00:00
BTCUSD,SELL,5361.59,4507.74557,6259.94429,3115.70429,853.84,850.88,0.01,TREND_DOWN,SL,13,2020-03-14 01:00:00,2020-03-16 17:00:00
BTCUSD,SELL,4929.14,5382.06286,5382.06286,3796.83286,-452.92,-455.11,0.01,TREND_DOWN,SL,9,2020-03-16 18:00:00,2020-03-17 05:00:00
BTCUSD,BUY,5247.68,5412.06927,4901.42,6113.33,164.39,162.2,0.01,TREND_DOWN,SL,8,2020-03-17 13:00:00,2020-03-17 21:00:00
BTCUSD,SELL,5876.73,6224.97571,6224.97571,5006.11571,-348.25,-350.38,0.01,TREND_DOWN,SL,2,2020-03-23 14:00:00,2020-03-23 17:00:00
BTCUSD,BUY,6444.71,6794.57221,6124.02571,7246.42071,349.86,347.46,0.01,TREND_UP,SL,5,2020-03-24 08:00:00,2020-03-24 13:00:00
BTCUSD,BUY,6654.21,6847.96639,6367.05143,7372.10643,193.76,192.26,0.01,TREND_UP,SL,8,2020-03-24 18:00:00,2020-03-25 02:00:00
BTCUSD,SELL,6678.79,5966.13,6797.54286,6381.90786,712.66,709.71,0.01,TREND_UP,TP,1,2020-03-28 00:00:00,2020-03-30 02:00:00
BTCUSD,SELL,6209.73,6478.21857,6478.21857,5538.50857,-268.49,-272.53,0.01,TREND_DOWN,SL,15,2020-03-30 10:00:00,2020-03-31 01:00:00
BTCUSD,BUY,6405.7,6478.18256,6192.13429,6939.61429,72.48,70.18,0.01,TREND_DOWN,SL,15,2020-03-31 04:00:00,2020-03-31 19:00:00
BTCUSD,BUY,6646.75,6773.24937,6490.31286,7037.84286,126.5,124.38,0.01,TREND_UP,SL,2,2020-04-02 18:00:00,2020-04-02 20:00:00
BTCUSD,SELL,6920.26,6828.62536,7113.71286,6436.62786,91.63,88.98,0.01,TREND_DOWN,SL,4,2020-04-10 23:00:00,2020-04-13 02:00:00
BTCUSD,BUY,6856.69,6939.93196,6713.39857,7214.91857,83.24,81.19,0.01,RANGING,SL,6,2020-04-14 14:00:00,2020-04-14 20:00:00
BTCUSD,BUY,7069.77,7252.31098,6849.28571,7620.98071,182.54,177.79,0.01,TREND_UP,SL,22,2020-04-17 05:00:00,2020-04-19 02:00:00
BTCUSD,SELL,6882.78,6821.11705,7094.45714,6353.58714,61.66,57.32,0.01,TREND_DOWN,SL,10,2020-04-21 06:00:00,2020-04-21 16:00:00
BTCUSD,BUY,7123.76,7631.26,6920.76,7631.26,507.5,503.86,0.01,TREND_UP,TP,14,2020-04-23 05:00:00,2020-04-23 19:00:00
BTCUSD,BUY,7486.22,7552.77132,7253.20857,8068.74857,66.55,63.23,0.01,TREND_UP,SL,7,2020-04-24 06:00:00,2020-04-24 13:00:00
BTCUSD,BUY,7723.73,7766.85306,7588.69571,8061.31571,43.12,39.52,0.01,TREND_UP,SL,27,2020-04-27 16:00:00,2020-04-28 19:00:00
BTCUSD,BUY,9120.69,8594.82143,8594.82143,10435.36143,-525.87,-528.75,0.01,TREND_UP,SL,1,2020-04-30 13:00:00,2020-04-30 15:00:00
BTCUSD,SELL,8709.49,9101.95143,9101.95143,7728.33643,-392.46,-398.4,0.01,TREND_UP,SL,22,2020-05-01 05:00:00,2020-05-03 02:00:00
BTCUSD,BUY,8896.09,9030.12421,8677.73857,9441.96857,134.03,129.75,0.01,RANGING,SL,4,2020-05-05 06:00:00,2020-05-05 10:00:00
BTCUSD,BUY,9879.19,9569.77857,9569.77857,10652.71857,-309.41,-315.75,0.01,TREND_UP,SL,16,2020-05-08 10:00:00,2020-05-09 02:00:00
BTCUSD,SELL,8802.87,8436.41594,9256.55286,7668.66286,366.45,360.13,0.01,TREND_DOWN,SL,7,2020-05-11 15:00:00,2020-05-11 22:00:00
BTCUSD,SELL,9482.84,9115.05095,9699.87857,8940.24357,367.79,361.44,0.01,TREND_UP,SL,3,2020-05-15 23:00:00,2020-05-16 02:00:00
BTCUSD,SELL,9082.54,8991.3207,9390.98714,8311.42214,91.22,89.84,0.01,TREND_DOWN,SL,11,2020-05-22 06:00:00,2020-05-22 17:00:00
BTCUSD,SELL,8810.94,8978.88286,8978.88286,8391.08286,-167.94,-168.89,0.01,TREND_DOWN,SL,8,2020-05-25 18:00:00,2020-05-26 02:00:00
BTCUSD,BUY,9094.7,9219.79034,8897.79857,9586.95357,125.09,124.11,0.01,TREND_UP,SL,3,2020-05-28 03:00:00,2020-05-28 06:00:00
BTCUSD,BUY,9166.19,9408.12632,8976.86571,9639.50071,241.94,241.04,0.01,TREND_UP,SL,10,2020-05-28 08:00:00,2020-05-28 18:00:00
BTCUSD,BUY,9494.79,9322.73,9322.73,9924.94,-172.06,-173.02,0.01,TREND_UP,SL,11,2020-05-29 09:00:00,2020-05-29 20:00:00
BTCUSD,BUY,9549.69,9680.04593,9436.83286,9831.83286,130.36,129.38,0.01,TREND_UP,SL,8,2020-06-01 18:00:00,2020-06-02 02:00:00
BTCUSD,SELL,9502.49,9652.62714,9652.62714,9127.14714,-150.14,-151.15,0.01,TREND_DOWN,SL,14,2020-06-03 12:00:00,2020-06-04 02:00:00
BTCUSD,SELL,9351.39,9279.73867,9610.69714,8703.12214,71.65,70.99,0.01,TREND_DOWN,SL,20,2020-06-12 08:00:00,2020-06-15 02:00:00
BTCUSD,SELL,9175.14,9373.46571,9373.46571,8679.32571,-198.33,-199.01,0.01,TREND_DOWN,SL,3,2020-06-15 18:00:00,2020-06-15 21:00:00
BTCUSD,BUY,9469.59,9538.60415,9306.62143,9877.01143,69.01,68.33,0.01,TREND_UP,SL,7,2020-06-16 11:00:00,2020-06-16 18:00:00
BTCUSD,BUY,9534.42,9396.05,9396.05,9880.345,-138.37,-139.09,0.01,TREND_UP,SL,2,2020-06-16 18:00:00,2020-06-16 20:00:00
BTCUSD,BUY,9624.17,9665.33757,9488.80429,9962.58429,41.17,40.53,0.01,TREND_UP,SL,12,2020-06-23 09:00:00,2020-06-23 21:00:00
BTCUSD,SELL,9284.29,9008.28268,9493.09571,8762.27571,276.01,275.75,0.01,TREND_DOWN,SL,5,2020-06-25 04:00:00,2020-06-25 09:00:00
BTCUSD,BUY,9273.64,9337.41372,9169.74857,9533.36857,63.77,63.45,0.01,TREND_UP,SL,3,2020-07-07 02:00:00,2020-07-07 05:00:00
BTCUSD,SELL,9178.42,9268.08286,9268.08286,8954.26286,-89.66,-90.45,0.01,TREND_DOWN,SL,12,2020-07-10 14:00:00,2020-07-11 02:00:00
BTCUSD,SELL,9195.17,9101.95403,9275.83143,8993.51643,93.22,91.44,0.01,RANGING,SL,3,2020-07-14 14:00:00,2020-07-14 17:00:00
BTCUSD,SELL,9102.29,9185.24714,9185.24714,8894.89714,-82.96,-85.56,0.01,TREND_DOWN,SL,25,2020-07-17 01:00:00,2020-07-18 02:00:00
BTCUSD,BUY,9513.92,9562.16271,9390.62714,9822.15214,48.24,46.44,0.01,TREND_UP,SL,6,2020-07-23 14:00:00,2020-07-23 20:00:00
BTCUSD,BUY,10986.31,11179.12394,10433.67143,12367.90643,192.81,190.15,0.01,TREND_UP,SL,19,2020-07-28 08:00:00,2020-07-29 03:00:00
