timestamp,symbol,direction,volume,entry_price,sl_price,tp_price,exit_price,sl_atr,tp_atr,pnl,reason,duration_h,atr_h1
2026.05.19 15:52:18,AUDUSD,SELL,0.42,0.71158,0.71552,0.69552,0,,,-2.1,closed,0.0,0.0
2026.05.19 15:52:39,AUDUSD,SELL,0.42,0.71159,0.71559,0.69559,0,,,-1.26,closed,0.0,0.0
2026.05.19 15:53:04,USDCHF,BUY,0.42,0.78783,0.78383,0.80383,0,,,0.0,closed,0.0,0.0
2026.05.19 15:53:31,USDCHF,BUY,0.42,0.78788,0.78388,0.80388,0,,,9.59,closed,0.0,0.0
2026.05.19 16:04:35,USDCAD,BUY,0.42,1.3768,1.3728,1.3888,0,,,-5.8,closed,0.0,0.0
2026.05.19 16:06:47,USDJPY,BUY,0.5,159.085,158.685,160.685,0,,,10.68,closed,0.0,0.0
2026.05.19 16:06:50,USDCHF,BUY,0.5,0.78811,0.78411,0.80411,0,,,10.78,closed,0.0,0.0
2026.05.19 16:06:53,AUDUSD,SELL,0.5,0.71124,0.71523,0.69523,0,,,13.0,closed,0.0,0.0
2026.05.19 16:06:56,NZDUSD,SELL,0.5,0.58379,0.58779,0.56779,0,,,11.5,closed,0.0,0.0
2026.05.19 16:07:38,USDJPY,BUY,0.5,159.12,158.724,160.724,0,,,5.97,closed,0.0,0.0
2026.05.19 16:07:41,USDCAD,BUY,0.5,1.37682,1.37281,1.38881,0,,,-5.81,closed,0.0,0.0
2026.05.19 16:07:44,EURUSD,SELL,0.5,1.16137,1.16537,1.14537,0,,,-1.0,closed,0.0,0.0
2026.05.19 16:07:50,NZDUSD,SELL,0.5,0.58349,0.58749,0.56749,0,,,-2.0,closed,0.0,0.0
2026.05.19 16:07:53,AUDUSD,SELL,0.5,0.71097,0.71493,0.69493,0,,,2.0,closed,0.0,0.0
2026.05.19 16:08:30,USDJPY,BUY,0.5,159.148,158.745,160.745,0,,,10.68,closed,0.0,0.0
2026.05.19 16:08:34,USDCAD,BUY,0.5,1.37672,1.37271,1.38871,0,,,1.45,closed,0.0,0.0
2026.05.19 16:08:38,AUDUSD,SELL,0.5,0.71088,0.71489,0.69489,0,,,5.0,closed,0.0,0.0
2026.05.19 16:09:19,USDCAD,BUY,0.5,1.37681,1.37281,1.38881,0,,,-9.08,closed,0.0,0.0
2026.05.19 16:09:22,USDCHF,BUY,0.5,0.78844,0.78443,0.80443,0,,,-12.05,closed,0.0,0.0
2026.05.19 16:09:25,GBPUSD,BUY,0.5,1.33995,1.33594,1.35194,0,,,0.5,closed,0.0,0.0
2026.05.19 16:09:55,USDCAD,BUY,0.5,1.3766,1.37261,1.39261,0,,,12.35,closed,0.0,0.0
2026.05.19 16:09:58,USDCHF,BUY,0.5,0.78831,0.7843,0.8043,0,,,-3.81,closed,0.0,0.0
2026.05.19 16:10:01,EURUSD,SELL,0.5,1.16138,1.1654,1.1454,0,,,-6.0,closed,0.0,0.0
2026.05.19 16:10:38,GBPUSD,BUY,0.5,1.34,1.336,1.352,0,,,-3.0,closed,0.0,0.0
2026.05.19 16:10:44,EURUSD,SELL,0.5,1.16153,1.16549,1.14549,0,,,1.5,closed,0.0,0.0
2026.05.19 16:10:47,NZDUSD,SELL,0.5,0.58367,0.58767,0.56767,0,,,-2.5,closed,0.0,0.0
2026.05.19 16:11:21,EURUSD,SELL,0.5,1.16148,1.16548,1.14548,0,,,-3.5,closed,0.0,0.0
2026.05.19 16:11:24,NZDUSD,SELL,0.5,0.58365,0.58765,0.56765,0,,,-1.5,closed,0.0,0.0
2026.05.19 16:12:04,USDCHF,BUY,0.5,0.78832,0.78432,0.80432,0,,,-6.98,closed,0.0,0.0
2026.05.19 16:12:30,USDCHF,BUY,0.5,0.78826,0.78426,0.80426,0,,,19.66,closed,0.0,0.0
2026.05.19 16:12:33,EURUSD,SELL,0.5,1.16148,1.16552,1.14552,0,,,29.5,closed,0.0,0.0
2026.05.19 16:15:44,GBPUSD,SELL,0.5,1.33971,1.34371,1.32371,0,,,-2.0,closed,0.0,0.0
2026.05.19 16:15:47,AUDUSD,SELL,0.5,0.71111,0.71513,0.69513,0,,,-3.0,closed,0.0,0.0
2026.05.19 16:15:50,NZDUSD,SELL,0.5,0.5836,0.5876,0.5676,0,,,-5.0,closed,0.0,0.0
2026.05.19 16:15:53,ETHUSD,SELL,1.0,2113.41,2117.41,2101.41,0,,,1.0,closed,0.0,0.0
2026.05.19 16:16:18,GBPUSD,SELL,0.5,1.33973,1.34371,1.32371,0,,,3.5,closed,0.0,0.0
2026.05.19 16:16:21,AUDUSD,SELL,0.5,0.71114,0.71514,0.69514,0,,,4.5,closed,0.0,0.0
2026.05.19 16:16:25,NZDUSD,SELL,0.5,0.58364,0.58764,0.56764,0,,,0.5,closed,0.0,0.0
2026.05.19 16:16:28,ETHUSD,SELL,1.0,2112.71,2116.71,2100.71,0,,,-10.7,closed,0.0,0.0
2026.05.19 16:17:06,GBPUSD,SELL,0.5,1.33964,1.34362,1.32362,0,,,0.0,closed,0.0,0.0
2026.05.19 16:17:09,AUDUSD,SELL,0.5,0.71103,0.71502,0.69502,0,,,-5.0,closed,0.0,0.0
2026.05.19 16:17:12,NZDUSD,SELL,0.5,0.58356,0.58756,0.56756,0,,,-1.0,closed,0.0,0.0
2026.05.19 16:17:15,ETHUSD,SELL,1.0,2113.35,2117.18,2101.18,0,,,4.4,closed,0.0,0.0
2026.05.19 16:17:53,GBPUSD,SELL,0.5,1.3396,1.3436,1.3236,0,,,3.0,closed,0.0,0.0
2026.05.19 16:18:01,AUDUSD,SELL,0.5,0.71104,0.7151,0.6951,0,,,0.5,closed,0.0,0.0
2026.05.19 16:18:04,NZDUSD,SELL,0.5,0.58351,0.58348,0.56752,0,,,17.5,closed,0.0,0.0
2026.05.19 16:18:07,ETHUSD,SELL,1.0,2112.25,2116.31,2100.31,0,,,-46.5,closed,0.0,0.0
2026.05.19 16:18:45,GBPUSD,SELL,0.5,1.33951,1.33948,1.3235,0,,,1.5,closed,0.0,0.0
2026.05.19 16:18:48,AUDUSD,SELL,0.5,0.711,0.712,0.695,0,,,36.0,closed,0.0,0.0
2026.05.19 16:19:28,EURUSD,SELL,0.5,1.16087,1.16489,1.14489,0,,,1.5,closed,0.0,0.0
2026.05.19 16:19:31,USDCHF,BUY,0.5,0.78859,0.78461,0.80461,0,,,0.0,closed,0.0,0.0
2026.05.19 16:20:07,USDJPY,BUY,0.5,159.185,158.789,160.789,0,,,-0.94,closed,0.0,0.0
2026.05.19 16:20:11,USDCHF,BUY,0.5,0.78865,0.78464,0.80464,0,,,-1.9,closed,0.0,0.0
2026.05.19 16:20:14,EURUSD,SELL,0.5,1.1608,1.1648,1.1448,0,,,0.0,closed,0.0,0.0
2026.05.19 16:20:49,USDCAD,BUY,0.5,1.37699,1.37299,1.39299,0,,,-4.72,closed,0.0,0.0
2026.05.19 16:20:52,USDCHF,BUY,0.5,0.78865,0.78467,0.80467,0,,,-5.07,closed,0.0,0.0
2026.05.19 16:20:57,EURUSD,SELL,0.5,1.16071,1.16471,1.14471,0,,,-12.5,closed,0.0,0.0
2026.05.19 16:21:35,USDJPY,BUY,0.5,159.19,158.795,160.795,0,,,-3.46,closed,0.0,0.0
2026.05.19 16:21:38,USDCAD,BUY,0.5,1.37692,1.3729,1.3929,0,,,-3.27,closed,0.0,0.0
2026.05.19 16:21:42,USDCHF,BUY,0.5,0.78864,0.78764,0.80463,0,,,47.51,closed,0.0,0.0
2026.05.19 16:21:49,EURUSD,SELL,0.5,1.16092,1.16492,1.14492,0,,,8.5,closed,0.0,0.0
2026.05.19 16:22:59,USDJPY,BUY,0.5,159.183,158.783,160.783,0,,,-0.94,closed,0.0,0.0
2026.05.19 16:23:02,USDCAD,BUY,0.5,1.37688,1.37287,1.39287,0,,,-0.73,closed,0.0,0.0
2026.05.19 16:23:05,EURUSD,SELL,0.5,1.16073,1.16223,1.14473,0,,,-8.5,closed,0.0,0.0
2026.05.19 16:23:39,USDJPY,BUY,0.5,159.184,159.034,160.784,0,,,-48.42,closed,0.0,0.0
2026.05.19 16:23:42,USDCAD,BUY,0.5,1.3769,1.3754,1.3929,0,,,-19.62,closed,0.0,0.0
2026.05.19 17:08:05,USDJPY,BUY,0.5,159.118,159.12,160.718,0,,,0.31,closed,0.0,0.0
2026.05.19 17:08:08,USDCAD,BUY,0.5,1.37641,1.3724,1.3924,0,,,0.73,closed,0.0,0.0
2026.05.19 17:08:12,USDCHF,BUY,0.5,0.78945,0.78948,0.80545,0,,,1.9,closed,0.0,0.0
2026.05.19 17:08:15,GBPUSD,BUY,0.5,1.3393,1.33531,1.35131,0,,,-3.0,closed,0.0,0.0
2026.05.19 17:08:18,ETHUSD,SELL,1.0,2110.8,2114.66,2098.66,0,,,-40.3,closed,0.0,0.0
2026.05.19 17:08:21,EURUSD,SELL,0.5,1.16088,1.16488,1.14488,0,,,-0.5,closed,0.0,0.0
2026.05.19 17:08:24,NZDUSD,SELL,0.5,0.5831,0.58708,0.56708,0,,,-4.5,closed,0.0,0.0
2026.05.19 17:08:27,AUDUSD,SELL,0.5,0.71024,0.71424,0.69424,0,,,0.5,closed,0.0,0.0
2026.05.19 17:09:30,USDJPY,BUY,0.5,159.12,158.717,160.717,0,,,-2.51,closed,0.0,0.0
2026.05.19 17:09:34,USDCAD,BUY,0.5,1.37647,1.37247,1.39247,0,,,-14.17,closed,0.0,0.0
2026.05.19 17:09:37,USDCHF,BUY,0.5,0.7896,0.78561,0.80561,0,,,-8.87,closed,0.0,0.0
2026.05.19 17:09:40,GBPUSD,BUY,0.5,1.33928,1.33931,1.35127,0,,,17.5,closed,0.0,0.0
2026.05.19 17:09:43,EURUSD,SELL,0.5,1.16086,1.16487,1.14487,0,,,-14.5,closed,0.0,0.0
2026.05.19 17:09:46,NZDUSD,SELL,0.5,0.58314,0.58712,0.56712,0,,,-11.5,closed,0.0,0.0
2026.05.19 17:09:50,AUDUSD,SELL,0.5,0.71019,0.7142,0.6942,0,,,-14.5,closed,0.0,0.0
2026.05.19 17:10:49,USDJPY,BUY,0.5,159.11,159.11,160.716,0,,,5.34,closed,0.0,0.0
2026.05.19 17:10:52,USDCAD,BUY,0.5,1.37615,1.37618,1.39214,0,,,9.44,closed,0.0,0.0
2026.05.19 17:10:56,USDCHF,BUY,0.5,0.78951,0.78551,0.80551,0,,,0.63,closed,0.0,0.0
2026.05.19 17:10:59,GBPUSD,BUY,0.5,1.33965,1.33566,1.35166,0,,,-1.0,closed,0.0,0.0
2026.05.19 17:11:02,NZDUSD,SELL,0.5,0.58331,0.58328,0.56731,0,,,1.5,closed,0.0,0.0
2026.05.19 17:11:09,EURUSD,SELL,0.5,1.16116,1.16216,1.14515,0,,,33.5,closed,0.0,0.0
2026.05.19 17:11:13,AUDUSD,SELL,0.5,0.71044,0.71041,0.69444,0,,,1.0,closed,0.0,0.0
2026.05.19 17:12:09,USDJPY,BUY,0.5,159.13,159.13,160.731,0,,,-0.63,closed,0.0,0.0
2026.05.19 17:12:12,USDCAD,BUY,0.5,1.37646,1.37649,1.39245,0,,,1.09,closed,0.0,0.0
2026.05.19 17:12:16,USDCHF,BUY,0.5,0.78955,0.78958,0.80556,0,,,1.9,closed,0.0,0.0
2026.05.19 17:12:19,GBPUSD,BUY,0.5,1.33966,1.33566,1.35166,0,,,-10.0,closed,0.0,0.0
2026.05.19 17:12:22,NZDUSD,SELL,0.5,0.58307,0.58304,0.56709,0,,,17.5,closed,0.0,0.0
2026.05.19 17:12:25,AUDUSD,SELL,0.5,0.71025,0.71422,0.69422,0,,,1.0,closed,0.0,0.0
2026.05.19 17:13:13,GBPUSD,BUY,0.5,1.3395,1.3355,1.3515,0,,,-62.0,closed,0.0,0.0
2026.05.19 17:13:16,AUDUSD,SELL,0.5,0.71021,0.71018,0.6942,0,,,1.0,closed,0.0,0.0
2026.05.19 17:13:49,USDCHF,BUY,0.5,0.78964,0.78967,0.80563,0,,,1.9,closed,0.0,0.0
2026.05.19 17:15:14,ETHUSD,SELL,1.0,2108.88,2112.87,2096.87,0,,,-18.6,closed,0.0,0.0
2026.05.19 17:15:37,ETHUSD,SELL,1.0,2109.56,2109.56,2098.14,0,,,9.6,closed,0.0,0.0
2026.05.19 17:16:03,ETHUSD,SELL,1.0,2107.85,2107.85,2096.0,0,,,15.8,closed,0.0,0.0
2026.05.19 17:20:06,EURUSD,SELL,0.5,1.16043,1.1604,1.14443,0,,,2.0,closed,0.0,0.0
2026.05.19 17:20:30,EURUSD,SELL,0.5,1.16034,1.16031,1.14437,0,,,1.5,closed,0.0,0.0
2026.05.19 17:48:02,EURUSD,SELL,0.5,1.15987,1.15984,1.14387,0,,,12.0,closed,0.0,0.0
2026.05.19 17:48:05,USDCHF,BUY,0.5,0.79028,0.79031,0.80626,0,,,5.69,closed,0.0,0.0
2026.05.19 17:48:09,AUDUSD,SELL,0.5,0.70835,0.70832,0.69234,0,,,1.5,closed,0.0,0.0
2026.05.19 17:48:12,NZDUSD,SELL,0.5,0.58205,0.58202,0.56606,0,,,1.5,closed,0.0,0.0
2026.05.19 17:48:15,ETHUSD,SELL,1.0,2098.82,2098.82,2082.82,0,,,-0.6,closed,0.0,0.0
2026.05.19 17:48:36,EURUSD,SELL,0.5,1.15964,1.16362,1.14362,0,,,-15.5,closed,0.0,0.0
2026.05.19 17:48:40,USDCHF,BUY,0.5,0.79045,0.78643,0.80643,0,,,-14.55,closed,0.0,0.0
2026.05.19 17:48:43,AUDUSD,SELL,0.5,0.70834,0.71234,0.69234,0,,,-11.0,closed,0.0,0.0
2026.05.19 17:48:46,ETHUSD,SELL,1.0,2098.52,2098.52,2082.28,0,,,-0.8,closed,0.0,0.0
2026.05.19 17:49:30,EURUSD,SELL,0.5,1.15993,1.1599,1.14392,0,,,1.5,closed,0.0,0.0
2026.05.19 17:49:33,USDCHF,BUY,0.5,0.79028,0.79031,0.80628,0,,,1.9,closed,0.0,0.0
2026.05.19 17:49:36,NZDUSD,SELL,0.5,0.58214,0.58614,0.56614,0,,,-2.5,closed,0.0,0.0
2026.05.19 17:49:39,ETHUSD,BUY,1.0,2100.48,2100.48,2116.09,0,,,-1.6,closed,0.0,0.0
2026.05.19 17:49:42,AUDUSD,SELL,0.5,0.7085,0.70847,0.69252,0,,,1.5,closed,0.0,0.0
2026.05.19 17:50:20,USDJPY,BUY,0.5,159.173,158.771,160.771,0,,,-2.2,closed,0.0,0.0
2026.05.19 17:50:23,USDCAD,BUY,0.5,1.37658,1.37259,1.39259,0,,,-1.82,closed,0.0,0.0
2026.05.19 17:50:26,USDCHF,BUY,0.5,0.79032,0.78632,0.80632,0,,,2.53,closed,0.0,0.0
2026.05.19 17:50:29,EURUSD,SELL,0.5,1.15987,1.16387,1.14387,0,,,2.5,closed,0.0,0.0
2026.05.19 17:50:32,NZDUSD,SELL,0.5,0.58213,0.58614,0.56614,0,,,0.0,closed,0.0,0.0
2026.05.19 17:50:35,AUDUSD,SELL,0.5,0.70834,0.71234,0.69234,0,,,-1.5,closed,0.0,0.0
2026.05.19 17:51:13,USDJPY,BUY,0.5,159.167,158.769,160.769,0,,,-1.26,closed,0.0,0.0
2026.05.19 17:51:16,USDCAD,BUY,0.5,1.37659,1.37662,1.39259,0,,,12.35,closed,0.0,0.0
2026.05.19 17:51:19,USDCHF,BUY,0.5,0.7904,0.79043,0.80641,0,,,2.53,closed,0.0,0.0
2026.05.19 17:51:22,GBPUSD,BUY,0.5,1.33832,1.33429,1.35029,0,,,-5.0,closed,0.0,0.0
2026.05.19 17:51:25,EURUSD,SELL,0.5,1.15979,1.15976,1.14381,0,,,1.5,closed,0.0,0.0
2026.05.19 17:51:28,NZDUSD,SELL,0.5,0.58208,0.58205,0.56608,0,,,2.0,closed,0.0,0.0
2026.05.19 17:51:32,AUDUSD,SELL,0.5,0.70835,0.70832,0.69234,0,,,1.0,closed,0.0,0.0
2026.05.19 17:52:24,USDJPY,BUY,0.5,159.165,158.766,160.766,0,,,1.26,closed,0.0,0.0
2026.05.19 17:52:27,USDCAD,BUY,0.5,1.37699,1.37299,1.39299,0,,,0.36,closed,0.0,0.0
2026.05.19 17:52:30,GBPUSD,BUY,0.5,1.33825,1.33425,1.35025,0,,,-5.5,closed,0.0,0.0
2026.05.19 17:53:11,USDJPY,BUY,0.5,159.173,158.773,160.773,0,,,-10.05,closed,0.0,0.0
2026.05.19 17:53:14,USDCAD,BUY,0.5,1.37703,1.37706,1.39304,0,,,0.73,closed,0.0,0.0
2026.05.19 17:53:17,GBPUSD,BUY,0.5,1.33818,1.33821,1.35018,0,,,1.5,closed,0.0,0.0
2026.05.19 17:54:17,GBPUSD,BUY,0.5,1.33819,1.33822,1.35019,0,,,1.5,closed,0.0,0.0
2026.05.19 17:54:38,GBPUSD,BUY,0.5,1.33826,1.33726,1.35427,0,,,38.0,closed,0.0,0.0
2026.05.19 18:29:01,USDJPY,BUY,0.5,159.147,158.746,160.746,0,,,-1.26,closed,0.0,0.0
2026.05.19 18:29:04,USDCAD,BUY,0.5,1.3764,1.37239,1.39239,0,,,-2.18,closed,0.0,0.0
2026.05.19 18:29:07,USDCHF,BUY,0.5,0.79001,0.78599,0.80599,0,,,1.27,closed,0.0,0.0
2026.05.19 18:29:10,EURUSD,SELL,0.5,1.15972,1.16371,1.14371,0,,,3.5,closed,0.0,0.0
2026.05.19 18:29:12,NZDUSD,SELL,0.5,0.58257,0.58657,0.56657,0,,,-1.5,closed,0.0,0.0
2026.05.19 18:29:15,AUDUSD,SELL,0.5,0.70891,0.71291,0.69291,0,,,0.5,closed,0.0,0.0
2026.05.19 18:29:39,USDJPY,BUY,0.5,159.148,159.15,160.748,0,,,-0.94,closed,0.0,0.0
2026.05.19 18:29:42,USDCAD,BUY,0.5,1.37639,1.37642,1.39239,0,,,0.73,closed,0.0,0.0
2026.05.19 18:29:45,USDCHF,BUY,0.5,0.79007,0.7901,0.80608,0,,,1.9,closed,0.0,0.0
2026.05.19 18:29:48,EURUSD,SELL,0.5,1.15964,1.15961,1.14363,0,,,1.5,closed,0.0,0.0
2026.05.19 18:31:04,AUDUSD,SELL,0.5,0.70901,0.71299,0.69299,0,,,-16.0,closed,0.0,0.0
2026.05.19 18:36:13,USDCHF,BUY,0.5,0.79011,0.78611,0.80611,0,,,-3.16,closed,0.0,0.0
2026.05.19 18:36:32,USDCHF,BUY,0.5,0.7901,0.7861,0.8061,0,,,-6.96,closed,0.0,0.0
2026.05.19 18:36:56,USDCHF,BUY,0.5,0.79004,0.79007,0.80603,0,,,0.63,closed,0.0,0.0
2026.05.19 18:36:59,GBPUSD,BUY,0.5,1.33947,1.3395,1.35541,0,,,1.5,closed,0.0,0.0
2026.05.19 18:37:02,EURUSD,SELL,0.5,1.15974,1.16374,1.14374,0,,,-6.0,closed,0.0,0.0
2026.05.19 18:37:27,EURUSD,SELL,0.5,1.15984,1.16384,1.14384,0,,,-5.0,closed,0.0,0.0
2026.05.19 18:37:30,AUDUSD,SELL,0.5,0.70933,0.7133,0.6933,0,,,-7.0,closed,0.0,0.0
2026.05.19 18:37:58,USDCAD,BUY,0.5,1.37634,1.37234,1.39234,0,,,-1.09,closed,0.0,0.0
2026.05.19 18:38:01,EURUSD,SELL,0.5,1.15993,1.1599,1.14393,0,,,2.0,closed,0.0,0.0
2026.05.19 18:38:04,NZDUSD,SELL,0.5,0.58282,0.58682,0.56682,0,,,-4.0,closed,0.0,0.0
2026.05.19 18:38:07,AUDUSD,SELL,0.5,0.70943,0.71344,0.69344,0,,,-5.5,closed,0.0,0.0
2026.05.19 18:38:36,USDCAD,BUY,0.5,1.37636,1.37236,1.39236,0,,,22.88,closed,0.0,0.0
2026.05.19 18:38:39,NZDUSD,SELL,0.5,0.58284,0.58684,0.56684,0,,,-6.0,closed,0.0,0.0
2026.05.19 18:38:42,AUDUSD,SELL,0.5,0.70951,0.71351,0.69351,0,,,-80.0,closed,0.0,0.0
2026.05.19 18:39:18,NZDUSD,SELL,0.5,0.58292,0.58289,0.5669,0,,,1.5,closed,0.0,0.0
2026.05.19 19:01:55,ETHUSD,SELL,1.0,2108.97,2112.97,2096.97,0,,,-5.7,closed,0.0,0.0
2026.05.19 19:05:12,ETHUSD,SELL,1.0,2108.48,2108.48,2096.94,0,,,5.2,closed,0.0,0.0
2026.05.19 19:05:36,ETHUSD,SELL,1.0,2107.36,2111.36,2095.36,0,,,-8.4,closed,0.0,0.0
2026.05.19 19:06:00,ETHUSD,SELL,1.0,2107.02,2107.02,2095.55,0,,,-0.4,closed,0.0,0.0
2026.05.19 19:06:24,GBPUSD,BUY,0.5,1.3393,1.33531,1.35131,0,,,-5.0,closed,0.0,0.0
2026.05.19 19:06:49,GBPUSD,BUY,0.5,1.33922,1.33524,1.35124,0,,,0.5,closed,0.0,0.0
2026.05.19 19:07:12,GBPUSD,BUY,0.5,1.33926,1.33929,1.35127,0,,,1.5,closed,0.0,0.0
2026.05.19 19:07:36,GBPUSD,BUY,0.5,1.33939,1.33839,1.35139,0,,,38.5,closed,0.0,0.0
2026.05.20 00:37:31,NZDUSD,SELL,0.5,0.58371,0.58771,0.57171,0,,,-23.5,closed,0.0,0.0
2026.05.20 00:38:47,NZDUSD,SELL,0.5,0.58369,0.58769,0.57169,0,,,-23.0,closed,0.0,0.0
2026.05.20 00:39:46,NZDUSD,SELL,0.5,0.5837,0.5877,0.5677,0,,,-13.5,closed,0.0,0.0
2026.05.20 00:43:10,ETHUSD,SELL,1.0,2118.17,2122.17,2106.17,0,,,-6.0,closed,0.0,0.0
2026.05.20 00:43:51,ETHUSD,SELL,1.0,2117.9,2121.9,2105.9,0,,,-8.7,closed,0.0,0.0
2026.05.20 00:44:11,ETHUSD,SELL,1.0,2118.05,2118.05,2106.17,0,,,6.3,closed,0.0,0.0
2026.05.20 00:44:35,NZDUSD,SELL,0.5,0.58349,0.58346,0.56749,0,,,1.5,closed,0.0,0.0
2026.05.20 00:44:38,ETHUSD,SELL,1.0,2116.81,2116.81,2104.81,0,,,121.9,closed,0.0,0.0
2026.05.20 01:10:48,USDJPY,SELL,0.5,159.07,159.07,157.87,0,,,0.0,closed,0.0,0.0
2026.05.20 01:22:57,USDJPY,SELL,0.5,159.087,159.487,157.887,0,,,-4.09,closed,0.0,0.0
2026.05.20 01:23:17,USDJPY,SELL,0.5,159.087,159.488,157.888,0,,,-6.29,closed,0.0,0.0
