timestamp,symbol,direction,lot,ret
2025-12-29T01:31:14.351000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:14.356000,USDJPY,-1,773404.49,10014
2025-12-29T01:31:14.362000,USDCHF,-1,390742.34,10014
2025-12-29T01:31:14.366000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:14.370000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:14.372000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:14.375000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:14.377000,JP225.cash,-1,773404486.81,10014
2025-12-29T01:31:19.380000,EURUSD,1,495413.25,10014
2025-12-29T01:31:19.380000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:19.380000,USDJPY,-1,773384.67,10014
2025-12-29T01:31:19.380000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:19.388000,USDCHF,-1,390747.29,10014
2025-12-29T01:31:19.388000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:19.388000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:19.396000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:19.396000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:19.400000,JP225.cash,-1,773384670.28,10014
2025-12-29T01:31:24.405000,EURUSD,1,495413.25,10014
2025-12-29T01:31:24.405000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:24.405000,USDJPY,-1,773384.67,10014
2025-12-29T01:31:24.428000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:24.431000,USDCHF,-1,390747.29,10014
2025-12-29T01:31:24.433000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:24.433000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:24.433000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:24.433000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:24.444000,JP225.cash,-1,773384670.28,10014
2025-12-29T01:31:29.450000,EURUSD,1,495413.25,10014
2025-12-29T01:31:29.450000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:29.456000,USDJPY,-1,773414.4,10014
2025-12-29T01:31:29.463000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:29.468000,USDCHF,-1,390747.29,10014
2025-12-29T01:31:29.470000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:29.472000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:29.472000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:29.479000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:29.481000,JP225.cash,-1,773434211.61,10014
2025-12-29T01:31:34.486000,EURUSD,1,495413.25,10014
2025-12-29T01:31:34.488000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:34.490000,USDJPY,-1,773414.4,10014
2025-12-29T01:31:34.499000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:34.502000,USDCHF,-1,390742.34,10014
2025-12-29T01:31:34.502000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:34.502000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:34.509000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:34.515000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:34.519000,JP225.cash,-1,773414395.08,10014
2025-12-29T01:31:39.521000,EURUSD,1,495413.25,10014
2025-12-29T01:31:39.521000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:39.527000,USDJPY,-1,773508.52,10014
2025-12-29T01:31:39.529000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:39.531000,USDCHF,-1,390767.11,10014
2025-12-29T01:31:39.531000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:39.531000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:39.531000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:39.531000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:39.531000,JP225.cash,-1,773508523.6,10014
2025-12-29T01:31:44.543000,EURUSD,1,495413.25,10014
2025-12-29T01:31:44.545000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:44.545000,USDJPY,-1,773458.98,10014
2025-12-29T01:31:44.545000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:44.553000,USDCHF,-1,390777.02,10014
2025-12-29T01:31:44.553000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:44.556000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:44.561000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:44.561000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:44.565000,JP225.cash,-1,773458982.27,10014
2025-12-29T01:31:49.569000,EURUSD,1,495413.25,10014
2025-12-29T01:31:49.569000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:49.575000,USDJPY,-1,773394.58,10014
2025-12-29T01:31:49.578000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:49.580000,USDCHF,-1,390772.06,10014
2025-12-29T01:31:49.582000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:49.586000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:49.588000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:49.592000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:49.593000,JP225.cash,-1,773394578.55,10014
2025-12-29T01:31:54.599000,EURUSD,1,495413.25,10014
2025-12-29T01:31:54.601000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:54.601000,USDJPY,-1,773389.62,10014
2025-12-29T01:31:54.605000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:54.607000,USDCHF,-1,390772.06,10014
2025-12-29T01:31:54.609000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:54.615000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:54.617000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:54.621000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:54.623000,JP225.cash,-1,773389624.42,10014
2025-12-29T01:31:59.629000,EURUSD,1,495413.25,10014
2025-12-29T01:31:59.629000,GBPUSD,1,495413.25,10014
2025-12-29T01:31:59.629000,USDJPY,-1,773409.44,10014
2025-12-29T01:31:59.636000,NZDUSD,1,495413.25,10014
2025-12-29T01:31:59.640000,USDCHF,-1,390772.06,10014
2025-12-29T01:31:59.640000,XAUUSD,-1,495413.25,10014
2025-12-29T01:31:59.645000,BTCUSD,1,49541325.17,10014
2025-12-29T01:31:59.645000,ETHUSD,1,4954132.5,10014
2025-12-29T01:31:59.650000,US500.cash,1,49541324.99,10014
2025-12-29T01:31:59.651000,JP225.cash,-1,773409440.95,10014
2025-12-29T01:32:04.655000,EURUSD,1,495413.25,10014
2025-12-29T01:32:04.657000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:04.659000,USDJPY,-1,773404.49,10014
2025-12-29T01:32:04.661000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:04.663000,USDCHF,-1,390777.02,10014
2025-12-29T01:32:04.668000,XAUUSD,-1,495413.25,10014
2025-12-29T01:32:04.670000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:04.670000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:04.675000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:04.675000,JP225.cash,-1,773404486.81,10014
2025-12-29T01:32:09.681000,EURUSD,1,495413.25,10014
2025-12-29T01:32:09.681000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:09.681000,USDJPY,-1,773389.62,10014
2025-12-29T01:32:09.681000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:09.681000,USDCHF,-1,390772.06,10014
2025-12-29T01:32:09.681000,XAUUSD,-1,495413.25,10014
2025-12-29T01:32:09.681000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:09.698000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:09.698000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:09.705000,JP225.cash,-1,773389624.42,10014
2025-12-29T01:32:14.706000,EURUSD,1,495413.25,10014
2025-12-29T01:32:14.706000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:14.706000,USDJPY,-1,773444.12,10014
2025-12-29T01:32:14.706000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:14.706000,USDCHF,-1,390772.06,10014
2025-12-29T01:32:14.716000,XAUUSD,-1,495413.25,10014
2025-12-29T01:32:14.719000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:14.727000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:14.729000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:14.732000,JP225.cash,-1,773444119.87,10014
2025-12-29T01:32:19.737000,EURUSD,1,495413.25,10014
2025-12-29T01:32:19.739000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:19.739000,USDJPY,-1,773508.52,10014
2025-12-29T01:32:19.739000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:19.747000,USDCHF,-1,390786.93,10014
2025-12-29T01:32:19.749000,XAUUSD,-1,495413.25,10014
2025-12-29T01:32:19.756000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:19.760000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:19.765000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:19.765000,JP225.cash,-1,773508523.6,10014
2025-12-29T01:32:24.768000,EURUSD,1,495413.25,10014
2025-12-29T01:32:24.768000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:24.768000,USDJPY,-1,773533.29,10014
2025-12-29T01:32:24.768000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:24.768000,USDCHF,-1,390786.93,10014
2025-12-29T01:32:24.768000,XAUUSD,-1,495413.25,10014
2025-12-29T01:32:24.768000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:24.784000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:24.789000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:24.789000,JP225.cash,-1,773533294.26,10014
2025-12-29T01:32:29.795000,EURUSD,1,495413.25,10014
2025-12-29T01:32:29.795000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:29.799000,USDJPY,-1,773577.88,10014
2025-12-29T01:32:29.799000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:29.799000,USDCHF,-1,390796.83,10014
2025-12-29T01:32:29.806000,XAUUSD,-1,495413.25,10014
2025-12-29T01:32:29.814000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:29.814000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:29.820000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:29.823000,JP225.cash,-1,773577881.45,10014
2025-12-29T01:32:34.826000,EURUSD,1,495413.25,10014
2025-12-29T01:32:34.826000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:34.826000,USDJPY,-1,773513.48,10014
2025-12-29T01:32:34.826000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:34.834000,USDCHF,-1,390767.11,10014
2025-12-29T01:32:34.837000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:34.840000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:34.844000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:34.848000,JP225.cash,-1,773513477.73,10014
2025-12-29T01:32:39.850000,EURUSD,1,495413.25,10014
2025-12-29T01:32:39.850000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:39.850000,USDJPY,-1,773508.52,10014
2025-12-29T01:32:39.850000,USDCAD,-1,677259.64,10014
2025-12-29T01:32:39.860000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:39.862000,USDCHF,-1,390742.34,10014
2025-12-29T01:32:39.868000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:39.871000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:39.874000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:39.875000,JP225.cash,-1,773508523.6,10014
2025-12-29T01:32:44.880000,EURUSD,1,495413.25,10014
2025-12-29T01:32:44.880000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:44.880000,USDJPY,-1,773488.71,10014
2025-12-29T01:32:44.886000,USDCAD,-1,677259.64,10014
2025-12-29T01:32:44.886000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:44.886000,USDCHF,-1,390737.38,10014
2025-12-29T01:32:44.886000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:44.898000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:44.903000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:44.905000,JP225.cash,-1,773488707.07,10014
2025-12-29T01:32:49.906000,EURUSD,1,495413.25,10014
2025-12-29T01:32:49.909000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:49.912000,USDJPY,-1,773498.62,10014
2025-12-29T01:32:49.912000,USDCAD,-1,677234.87,10014
2025-12-29T01:32:49.917000,AUDUSD,1,495413.25,10014
2025-12-29T01:32:49.919000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:49.923000,USDCHF,-1,390742.34,10014
2025-12-29T01:32:49.928000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:49.931000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:49.937000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:49.939000,JP225.cash,-1,773498615.33,10014
2025-12-29T01:32:54.942000,EURUSD,1,495413.25,10014
2025-12-29T01:32:54.944000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:54.946000,USDJPY,-1,773493.66,10014
2025-12-29T01:32:54.948000,USDCAD,-1,677234.87,10014
2025-12-29T01:32:54.950000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:54.953000,USDCHF,-1,390737.38,10014
2025-12-29T01:32:54.957000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:54.962000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:54.963000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:54.966000,JP225.cash,-1,773493661.2,10014
2025-12-29T01:32:59.970000,EURUSD,1,495413.25,10014
2025-12-29T01:32:59.972000,GBPUSD,1,495413.25,10014
2025-12-29T01:32:59.972000,USDJPY,-1,773483.75,10014
2025-12-29T01:32:59.976000,USDCAD,-1,677229.91,10014
2025-12-29T01:32:59.979000,NZDUSD,1,495413.25,10014
2025-12-29T01:32:59.981000,USDCHF,-1,390747.29,10014
2025-12-29T01:32:59.981000,XAUUSD,-1,495413.25,10014
2025-12-29T01:32:59.985000,BTCUSD,1,49541325.17,10014
2025-12-29T01:32:59.990000,ETHUSD,1,4954132.5,10014
2025-12-29T01:32:59.990000,US500.cash,1,49541324.99,10014
2025-12-29T01:32:59.994000,JP225.cash,-1,773483752.93,10014
2025-12-29T01:33:04.997000,EURUSD,1,495413.25,10014
2025-12-29T01:33:04.999000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:05.001000,USDJPY,-1,773498.62,10014
2025-12-29T01:33:05.005000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:05.007000,USDCHF,-1,390747.29,10014
2025-12-29T01:33:05.010000,XAUUSD,-1,495413.25,10014
2025-12-29T01:33:05.015000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:05.018000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:05.021000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:05.023000,JP225.cash,-1,773498615.33,10014
2025-12-29T01:33:10.029000,EURUSD,1,495413.25,10014
2025-12-29T01:33:10.029000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:10.031000,USDJPY,-1,773563.02,10014
2025-12-29T01:33:10.033000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:10.038000,USDCHF,-1,390747.29,10014
2025-12-29T01:33:10.042000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:10.044000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:10.047000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:10.049000,JP225.cash,-1,773563019.05,10014
2025-12-29T01:33:15.052000,EURUSD,1,495413.25,10014
2025-12-29T01:33:15.052000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:15.052000,USDJPY,-1,773558.07,10014
2025-12-29T01:33:15.052000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:15.052000,USDCHF,-1,390732.43,10014
2025-12-29T01:33:15.052000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:15.052000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:15.067000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:15.070000,JP225.cash,-1,773558064.92,10014
2025-12-29T01:33:20.076000,EURUSD,1,495413.25,10014
2025-12-29T01:33:20.076000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:20.081000,USDJPY,-1,773558.07,10014
2025-12-29T01:33:20.086000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:20.086000,USDCHF,-1,390737.38,10014
2025-12-29T01:33:20.086000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:20.094000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:20.096000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:20.100000,JP225.cash,-1,773558064.92,10014
2025-12-29T01:33:25.102000,EURUSD,1,495413.25,10014
2025-12-29T01:33:25.107000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:25.107000,USDJPY,-1,773548.16,10014
2025-12-29T01:33:25.107000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:25.113000,USDCHF,-1,390732.43,10014
2025-12-29T01:33:25.117000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:25.119000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:25.125000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:25.135000,JP225.cash,-1,773548156.66,10014
2025-12-29T01:33:30.139000,EURUSD,1,495413.25,10014
2025-12-29T01:33:30.139000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:30.139000,USDJPY,-1,773429.26,10014
2025-12-29T01:33:30.139000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:30.147000,USDCHF,-1,390717.57,10014
2025-12-29T01:33:30.151000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:30.155000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:30.162000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:30.162000,JP225.cash,-1,773429257.48,10014
2025-12-29T01:33:35.170000,EURUSD,1,495413.25,10014
2025-12-29T01:33:35.170000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:35.170000,USDJPY,-1,773424.3,10014
2025-12-29T01:33:35.170000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:35.170000,USDCHF,-1,390732.43,10014
2025-12-29T01:33:35.179000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:35.179000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:35.179000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:35.188000,JP225.cash,-1,773424303.34,10014
2025-12-29T01:33:40.190000,EURUSD,1,495413.25,10014
2025-12-29T01:33:40.190000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:40.190000,USDJPY,-1,773414.4,10014
2025-12-29T01:33:40.190000,USDCAD,-1,677220.0,10014
2025-12-29T01:33:40.190000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:40.190000,USDCHF,-1,390717.57,10014
2025-12-29T01:33:40.204000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:40.206000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:40.210000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:40.212000,JP225.cash,-1,773414395.08,10014
2025-12-29T01:33:45.216000,EURUSD,1,495413.25,10014
2025-12-29T01:33:45.216000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:45.216000,USDJPY,-1,773379.72,10014
2025-12-29T01:33:45.216000,USDCAD,-1,677224.96,10014
2025-12-29T01:33:45.257000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:45.257000,USDCHF,-1,390717.57,10014
2025-12-29T01:33:45.262000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:45.266000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:45.268000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:45.273000,JP225.cash,-1,773379716.15,10014
2025-12-29T01:33:50.276000,EURUSD,1,495413.25,10014
2025-12-29T01:33:50.276000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:50.276000,USDJPY,-1,773379.72,10014
2025-12-29T01:33:50.276000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:50.285000,USDCHF,-1,390717.57,10014
2025-12-29T01:33:50.285000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:50.295000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:50.297000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:50.297000,JP225.cash,-1,773379716.15,10014
2025-12-29T01:33:55.312000,EURUSD,1,495413.25,10014
2025-12-29T01:33:55.316000,GBPUSD,1,495413.25,10014
2025-12-29T01:33:55.319000,USDJPY,-1,773434.21,10014
2025-12-29T01:33:55.326000,USDCAD,-1,677224.96,10014
2025-12-29T01:33:55.330000,NZDUSD,1,495413.25,10014
2025-12-29T01:33:55.333000,USDCHF,-1,390712.61,10014
2025-12-29T01:33:55.335000,BTCUSD,1,49541325.17,10014
2025-12-29T01:33:55.338000,ETHUSD,1,4954132.5,10014
2025-12-29T01:33:55.338000,US500.cash,1,49541324.99,10014
2025-12-29T01:33:55.343000,JP225.cash,-1,773434211.61,10014
2025-12-29T01:34:00.344000,EURUSD,1,495413.25,10014
2025-12-29T01:34:00.344000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:00.344000,USDJPY,-1,773439.17,10014
2025-12-29T01:34:00.344000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:00.344000,USDCHF,-1,390717.57,10014
2025-12-29T01:34:00.355000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:00.357000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:00.363000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:00.367000,JP225.cash,-1,773439165.74,10014
2025-12-29T01:34:05.369000,EURUSD,1,495413.25,10014
2025-12-29T01:34:05.369000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:05.369000,USDJPY,-1,773454.03,10014
2025-12-29T01:34:05.377000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:05.377000,USDCHF,-1,390712.61,10014
2025-12-29T01:34:05.382000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:05.382000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:05.389000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:05.392000,JP225.cash,-1,773454028.14,10014
2025-12-29T01:34:10.394000,EURUSD,1,495413.25,10014
2025-12-29T01:34:10.394000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:10.394000,USDJPY,-1,773449.07,10014
2025-12-29T01:34:10.394000,USDCAD,-1,677224.96,10014
2025-12-29T01:34:10.404000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:10.409000,USDCHF,-1,390707.66,10014
2025-12-29T01:34:10.413000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:10.414000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:10.419000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:10.419000,JP225.cash,-1,773449074.01,10014
2025-12-29T01:34:15.427000,EURUSD,1,495413.25,10014
2025-12-29T01:34:15.427000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:15.427000,USDJPY,-1,773449.07,10014
2025-12-29T01:34:15.427000,USDCAD,-1,677224.96,10014
2025-12-29T01:34:15.427000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:15.427000,USDCHF,-1,390717.57,10014
2025-12-29T01:34:15.438000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:15.440000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:15.443000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:15.447000,JP225.cash,-1,773449074.01,10014
2025-12-29T01:34:20.453000,EURUSD,1,495413.25,10014
2025-12-29T01:34:20.456000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:20.459000,USDJPY,-1,773503.57,10014
2025-12-29T01:34:20.463000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:20.467000,USDCHF,-1,390717.57,10014
2025-12-29T01:34:20.472000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:20.475000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:20.476000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:20.476000,JP225.cash,-1,773503569.46,10014
2025-12-29T01:34:25.483000,EURUSD,1,495413.25,10014
2025-12-29T01:34:25.486000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:25.491000,USDJPY,-1,773513.48,10014
2025-12-29T01:34:25.495000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:25.501000,USDCHF,-1,390717.57,10014
2025-12-29T01:34:25.504000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:25.509000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:25.513000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:25.517000,JP225.cash,-1,773513477.73,10014
2025-12-29T01:34:30.524000,EURUSD,1,495413.25,10014
2025-12-29T01:34:30.526000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:30.528000,USDJPY,-1,773503.57,10014
2025-12-29T01:34:30.534000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:30.540000,USDCHF,-1,390717.57,10014
2025-12-29T01:34:30.544000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:30.546000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:30.549000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:30.554000,JP225.cash,-1,773503569.46,10014
2025-12-29T01:34:35.556000,EURUSD,1,495413.25,10014
2025-12-29T01:34:35.556000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:35.556000,USDJPY,-1,773513.48,10014
2025-12-29T01:34:35.556000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:35.564000,USDCHF,-1,390717.57,10014
2025-12-29T01:34:35.564000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:35.564000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:35.571000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:35.571000,JP225.cash,-1,773513477.73,10014
2025-12-29T01:34:40.576000,EURUSD,1,495413.25,10014
2025-12-29T01:34:40.579000,USDJPY,-1,773558.07,10014
2025-12-29T01:34:40.579000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:40.579000,USDCHF,-1,390737.38,10014
2025-12-29T01:34:40.586000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:40.588000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:40.594000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:40.599000,JP225.cash,-1,773558064.92,10014
2025-12-29T01:34:45.603000,EURUSD,1,495413.25,10014
2025-12-29T01:34:45.605000,GBPUSD,1,495413.25,10014
2025-12-29T01:34:45.605000,USDJPY,-1,773558.07,10014
2025-12-29T01:34:45.610000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:45.610000,USDCHF,-1,390737.38,10014
2025-12-29T01:34:45.616000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:45.620000,ETHUSD,1,4954132.5,10014
2025-12-29T01:34:45.623000,US500.cash,1,49541324.99,10014
2025-12-29T01:34:45.626000,JP225.cash,-1,773558064.92,10014
2025-12-29T01:34:50.627000,EURUSD,1,495413.25,10014
2025-12-29T01:34:50.627000,USDJPY,-1,773563.02,10014
2025-12-29T01:34:50.634000,NZDUSD,1,495413.25,10014
2025-12-29T01:34:50.634000,USDCHF,-1,390742.34,10014
2025-12-29T01:34:50.634000,BTCUSD,1,49541325.17,10014
2025-12-29T01:34:50.634000,ETHUSD,1,4954132.5,10014
