bar,action,entry,exit,result,profit_usd,lot,score
10443,BUY,7042.37,7057.8889609309335,TP,1551.8960930933645,1.0,0.95
10448,BUY,7045.48,7040.066552670814,SL,-541.3447329185146,1.0,0.95
10450,BUY,7046.58,7041.544323476366,SL,-503.56765236338106,1.0,0.95
10473,BUY,7047.38,7057.28665026335,TP,990.6650263349547,1.0,0.95
10486,BUY,7055.08,7069.103862469739,TP,1402.386246973947,1.0,0.95
10515,BUY,7118.48,7102.437781229743,SL,-865.9277607724998,0.5397805460539018,0.95
10539,SELL,7084.07,7097.073933063516,SL,-862.4640497294133,0.6632332276064468,0.95
10541,SELL,7087.08,7099.236962692521,SL,-859.0141935304558,0.7066026401964,0.95
10542,SELL,7087.28,7098.85789392877,SL,-855.5781367563806,0.7389756220087077,0.95
10543,SELL,7084.58,7095.695187219572,SL,-852.1558242093594,0.7666589931196359,0.95
10544,SELL,7085.48,7096.085173846745,SL,-848.7472009125318,0.8003142741247617,0.95
10577,BUY,7089.98,7107.536541909683,TP,1755.6541909683801,1.0,0.95
10578,BUY,7089.27,7106.226074630421,TP,1695.6074630420517,1.0,0.944
10583,BUY,7092.27,7109.226634471041,TP,1695.663447104016,1.0,0.95
10629,BUY,7116.18,7131.085427264355,TP,1490.542726435433,1.0,0.95
10646,BUY,7123.88,7120.060681396357,SL,-381.9318603643296,1.0,0.95
10675,BUY,7135.87,7130.41444233275,SL,-545.5557667250105,1.0,0.95
10703,SELL,7090.17,7108.906349387774,SL,-868.1921329107035,0.46337315500597687,0.95
10714,BUY,7089.62,7128.0543309593795,TP,2161.79841094761,0.5624654721406146,0.941
10731,BUY,7103.28,7095.918592911413,SL,-736.140708858693,1.0,0.95
10732,BUY,7103.28,7096.298693417741,SL,-698.1306582259094,1.0,0.95
10733,BUY,7102.88,7095.985929602188,SL,-689.4070397812357,1.0,0.95
10734,BUY,7101.28,7094.6726489163175,SL,-660.7351083682261,1.0,0.95
10735,BUY,7102.77,7096.351745422295,SL,-641.8254577705738,1.0,0.95
10781,BUY,7116.33,7105.710812462048,SL,-859.6616021308442,0.8095361335869705,0.95
10782,BUY,7119.63,7109.023611571903,SL,-856.222955722271,0.8072709777948941,0.95
10802,BUY,7126.12,7117.458508920231,SL,-852.7980638994138,0.9845857440081416,0.95
10803,BUY,7126.37,7118.1129011402145,SL,-825.7098859785401,1.0,0.95
10804,BUY,7125.87,7117.94555105877,SL,-792.4448941229457,1.0,0.95
10810,BUY,7128.18,7122.2418906251905,SL,-593.8109374809756,1.0,0.95
10830,SELL,7100.63,7111.454575029166,SL,-840.539008773457,0.7765099382734847,0.95
10831,SELL,7101.18,7111.557105384227,SL,-837.1768527384245,0.8067537350164676,0.95
10832,SELL,7099.43,7109.553383571068,SL,-833.8281453274501,0.8236654666632789,0.95
10863,BUY,7114.27,7140.744940339203,TP,2076.2320818653216,0.7842254053320619,0.95
10888,SELL,7107.03,7129.448809064078,SL,-838.7977610735795,0.3741491167867562,0.95
10890,SELL,7107.53,7131.298437407292,SL,-835.4425700293011,0.351492424896632,0.95
10892,SELL,7102.23,7125.004060825675,SL,-832.1007997491794,0.36537216885408136,0.95
10921,SELL,7108.98,7117.990242029276,SL,-828.7723965501388,0.9198114699442006,0.95
10922,SELL,7112.08,7119.111894078891,SL,-703.1894078891128,1.0,0.95
10923,SELL,7110.83,7117.7719016446845,SL,-694.1901644684549,1.0,0.95
10924,SELL,7112.88,7119.674051527208,SL,-679.4051527207557,1.0,0.95
10928,SELL,7114.33,7120.685526490747,SL,-635.5526490747252,1.0,0.95
10933,BUY,7116.47,7110.130724204704,SL,-633.9275795296089,1.0,0.95
10935,BUY,7114.87,7108.228604033648,SL,-664.139596635232,1.0,0.95
10936,BUY,7117.17,7109.974418031245,SL,-719.5581968755505,1.0,0.95
10956,BUY,7130.47,7119.721142945897,SL,-806.537455975188,0.7503471782307076,0.95
10997,SELL,7154.43,7161.768418607227,SL,-733.841860722714,1.0,0.95
11014,BUY,7169.93,7163.070753976127,SL,-685.9246023873311,1.0,0.95
11015,BUY,7164.43,7157.417842977832,SL,-701.215702216814,1.0,0.95
11029,SELL,7156.93,7163.455371310472,SL,-652.537131047211,1.0,0.95
11030,SELL,7158.18,7164.480344788296,SL,-630.0344788295661,1.0,0.95
11031,SELL,7159.38,7165.546391589131,SL,-616.6391589131308,1.0,0.95
11032,SELL,7157.88,7163.8952207613365,SL,-601.5220761336423,1.0,0.95
11039,BUY,7163.38,7158.94359139769,SL,-443.64086023097116,1.0,0.946
11043,BUY,7164.43,7160.072388429547,SL,-435.7611570453628,1.0,0.95
11075,BUY,7173.37,7188.626131791268,TP,1525.6131791267762,1.0,0.95
11076,BUY,7173.17,7188.043550949034,TP,1487.3550949034325,1.0,0.95
11088,BUY,7183.97,7177.007530118341,SL,-696.2469881659672,1.0,0.95
11089,BUY,7184.93,7178.057706538459,SL,-687.2293461541631,1.0,0.95
11092,BUY,7184.48,7178.06723260386,SL,-641.2767396139316,1.0,0.943
11099,SELL,7177.18,7164.101282013476,TP,1307.871798652468,1.0,0.95
11100,SELL,7179.18,7166.43547615537,TP,1274.452384462984,1.0,0.95
11102,SELL,7176.98,7165.0933952564155,TP,1188.660474358403,1.0,0.95
11103,SELL,7178.68,7166.892438452387,TP,1178.7561547613223,1.0,0.95
11104,SELL,7179.38,7168.134407134359,TP,1124.5592865640901,1.0,0.95
11105,SELL,7181.18,7170.2448066247625,TP,1093.519337523776,1.0,0.95
11106,SELL,7178.18,7167.233034722994,TP,1094.6965277006711,1.0,0.95
11121,SELL,7168.47,7148.488849984516,TP,1998.1150015484673,1.0,0.941
11122,SELL,7169.43,7149.961789271336,TP,1946.8210728664417,1.0,0.941
11123,SELL,7168.67,7149.375232894812,TP,1929.476710518793,1.0,0.95
11140,SELL,7140.97,7154.087717966232,SL,-841.8074138374203,0.6417331246215523,0.95
11141,SELL,7146.73,7108.20231741695,TP,2235.840491152159,0.5803205231284325,0.95
11170,BUY,7140.57,7132.660220997955,SL,-790.977900204507,1.0,0.95
11193,BUY,7152.78,7147.595946276296,SL,-518.4053723703983,1.0,0.95
11202,BUY,7154.38,7150.3793114045675,SL,-400.0688595432621,1.0,0.95
11215,SELL,7143.47,7149.6585606342915,SL,-618.8560634291207,1.0,0.95
