bar,action,entry,exit,result,profit_usd,lot,score
10666,SELL,159.683,159.75160992736318,SL,-824.1110819910307,0.12011542843189896,0.941
10696,BUY,159.794,159.72050556884693,SL,-820.8146376630723,0.11168392282041327,0.95
10697,BUY,159.773,159.7009837425007,SL,-817.5313791123757,0.11352039213096937,0.95
10724,SELL,159.401,159.07201906815615,TP,2442.783760787714,0.07425305008094243,0.95
10725,SELL,159.438,159.11837484900212,TP,2472.097165917184,0.07734363701352451,0.95
10726,SELL,159.422,159.1133123597877,TP,2501.762331908133,0.08104510858249978,0.95
10727,SELL,159.438,159.14139719123142,TP,2531.7834798910685,0.08535938989932333,0.95
10728,SELL,159.411,159.1076188204292,TP,2562.164881649732,0.08445365283615913,0.95
10747,SELL,159.21,158.87235208754842,TP,2592.910860229697,0.0767933330729974,0.95
10748,SELL,159.212,158.87918408129497,TP,2624.0257905522735,0.07884315752570609,0.95
10752,SELL,159.147,159.25596337423758,SL,-885.171366679623,0.08123567876574275,0.95
10793,SELL,158.831,158.9735587452277,SL,-881.6306812130348,0.06184332499593461,0.95
10794,SELL,158.786,158.93112597771145,SL,-878.1041584881319,0.06050633886057782,0.95
10816,BUY,158.844,158.7579560201791,SL,-874.5917418541414,0.10164473373671724,0.95
10817,BUY,158.862,158.77850201873775,SL,-871.0933748866146,0.10432508208201896,0.95
10818,BUY,158.878,158.79652330311362,SL,-867.609001387113,0.10648553936803731,0.95
10830,BUY,158.821,158.75843405299403,SL,-864.1385653817972,0.13811643661358108,0.95
10831,BUY,158.838,158.7777601920659,SL,-860.6820111200545,0.1428759553917681,0.95
10832,BUY,158.873,158.81354874977546,SL,-857.2392830757123,0.14419196902305997,0.95
10844,BUY,158.934,158.8469902703992,SL,-853.8103259432717,0.09812814381341085,0.95
10849,BUY,158.97,158.88868339766788,SL,-850.3950846395584,0.1045782853993669,0.95
10850,BUY,158.962,158.88237744069158,SL,-846.993504301073,0.10637607126146077,0.95
10851,BUY,158.984,158.90543619492792,SL,-843.6055302839246,0.10737839511589306,0.95
10853,BUY,158.972,158.89803835174908,SL,-840.2311081626862,0.11360362134062246,0.95
10854,BUY,158.984,158.91129275519557,SL,-836.8701837300334,0.11510134732529412,0.95
10855,BUY,158.984,158.9149432726816,SL,-833.522702995215,0.12070115908504488,0.95
10888,BUY,159.073,158.9655213848287,SL,-830.1886121830737,0.07724221333330203,0.95
10889,BUY,158.985,158.87585557162663,SL,-826.8678577344729,0.07575905339902045,0.95
10890,BUY,159.085,158.97405160222473,SL,-823.560386303453,0.07422913740237787,0.95
10891,BUY,159.024,158.91480505920867,SL,-820.2661447582346,0.07511942758646487,0.95
10904,SELL,158.921,159.04222713171663,SL,-816.9850801790909,0.06739292340008156,0.95
10927,SELL,158.871,158.5877564911629,TP,2441.1514195753853,0.08618560861634166,0.95
10939,SELL,158.75,158.4383933887561,TP,2470.445236610397,0.07928089929635113,0.95
10940,SELL,158.777,158.45454386098783,TP,2500.0905794495243,0.07753273319926586,0.95
10975,BUY,159.02,158.92369201807935,SL,-843.363888800988,0.08756946952701862,0.95
10979,BUY,158.961,159.20206941584473,TP,2099.9760831146295,0.0871108462994446,0.95
10980,BUY,159.025,159.27542160042722,TP,2120.9758439455745,0.08469620193814001,0.95
10981,BUY,159.012,159.26124862896813,TP,2142.1856023850523,0.08594573263064732,0.95
11021,SELL,159.073,159.15147760155494,SL,-865.4429833635884,0.11027897976185601,0.95
11022,SELL,159.122,159.20035777287245,SL,-861.9812114300889,0.11000583347785539,0.95
11023,SELL,159.112,159.18741793195298,SL,-858.533286584444,0.11383675796356486,0.95
11043,BUY,159.388,159.29947505599503,SL,-855.0991534379948,0.09659414790366376,0.95
11044,BUY,159.386,159.30047683770965,SL,-851.6787568243774,0.09958457264863607,0.95
11051,BUY,159.478,159.40161910133574,SL,-848.2720417970856,0.11105813843925237,0.95
11052,BUY,159.473,159.39350345124035,SL,-844.8789536297608,0.10627869597006263,0.95
11053,BUY,159.489,159.40843177615173,SL,-841.4994378153863,0.10444557390269535,0.95
11070,SELL,159.124,159.22349039951786,SL,-838.1334400641639,0.08424264493115154,0.95
11071,SELL,159.164,158.8665981727717,TP,2504.342718911399,0.0842073749933269,0.95
11072,SELL,159.163,158.87655544614518,TP,2534.394831538264,0.0884776756070792,0.95
11073,SELL,159.164,158.88580148570622,TP,2564.807569516659,0.09219343158707018,0.95
11074,SELL,159.201,158.9150299510129,TP,2595.5852603510634,0.09076423456039323,0.95
11075,SELL,159.173,158.891384954512,TP,2626.732283475244,0.09327386180392162,0.95
11076,SELL,159.114,158.81842888633258,TP,2658.253070876924,0.08993615911560328,0.95
11096,SELL,158.189,158.4414288237656,SL,-896.7173692424894,0.03552357277848622,0.95
11097,SELL,158.229,158.47593390778235,SL,-893.1304997655006,0.03616880758849729,0.95
11098,SELL,158.254,158.4924029143693,SL,-889.5579777664575,0.03731321742100926,0.95
11128,BUY,158.961,158.81059060092878,SL,-885.9997458554359,0.058905876316666377,0.95
11130,BUY,158.894,158.73881026304574,SL,-882.4557468719491,0.056863022271375026,0.95
11141,SELL,158.904,158.99747891486723,SL,-878.9259238844752,0.09402397590224457,0.95
11142,SELL,158.934,159.0250875638053,SL,-875.4102201890656,0.09610644786375351,0.95
11143,SELL,158.891,158.98055273781918,SL,-871.9085793080917,0.09736258215449585,0.95
11144,SELL,158.93,159.0188132565464,SL,-868.4209449908328,0.09778055425062036,0.95
11172,BUY,158.97,158.86908674479983,SL,-864.9472612109026,0.08571195721466092,0.95
11187,SELL,158.668,158.8065818896373,SL,-861.4874721661997,0.06216450608524275,0.945
11188,SELL,158.666,158.79982604037747,SL,-858.0415222774279,0.06411618544920158,0.95
11189,SELL,158.646,158.77583846606478,SL,-854.6093561883363,0.06582096832242589,0.95
11192,SELL,158.687,158.80978422374068,SL,-851.1909187636535,0.06932412754927395,0.95
11194,SELL,158.689,158.80792313169474,SL,-847.7861550884915,0.07128858305418889,0.95
11205,BUY,158.86,158.76396092761016,SL,-844.395010468288,0.08792202896760458,0.95
11207,BUY,158.829,158.73643773860263,SL,-841.0174304264036,0.09085964600798391,0.948
11216,BUY,158.825,159.0346546538246,TP,2094.133401761498,0.0998848994553432,0.936
11227,BUY,158.948,158.8782948715935,SL,-846.0298943117054,0.1213726900233141,0.941
